id_message,message,posted_on,id_disc,id_user
96,"Bonjour
Revenons au problème:
Je me fais le porte parole des petites collectivités de mon département qui n'ont pas de formation informatique ni de spécialité dans ce domaine (pas plus que moi) donc des gens normaux quoi, le plus souvent une (un) secrétaire de mairie qui travaille à mi temps sur 2 ou 3 communes.
Si l'on va directement sur data.gouv.fr on tombe sur un fichier DVF national ""impossible à télécharger car trop lourd"" ou impossible à ouvrir.
Donc le but pour moi est de donner un lien aux collectivités de mon département qui soit directement accessible sans recherche supplémentaire sinon elles n'iront pas et je devrai procéder à une habilitation de ces collectivités (dans notre applicatif DGFiP MADHRAS) et ensuite leur fichier propre leur sera adressé (ensuite bien entendu elles vont galérer pour l'ouvrir et je serai sollicité pour les aider....).
Je vous parle de collectivités locales qui veulent avoir accès à leurs données facilement, qui disposent de libre office (parfois) de excell (parfois) et cela sur un ordinateur de bureau.
Le but est que tout le monde soit content et que l'on perde le moins de temps possible (surtout moi pour être un peu égoïste) .
Pouvez vous me donner un lien ""indépendant du nommage de la page"" mieux et plus ""définitif"" que https://www.data.gouv.fr/fr/datasets/demandes-de-valeurs-foncieres-geolocalisees/ qui permette aux collectivités d'avoir accès directement aux données au moins au niveau départemental.
Je souhaite pouvoir transmettre ce lien au 313 communes (et 9 EPCI) de mon département.
Cordialement   ",2020-05-19 13:22:13,50,50
97,"Bonjour,
Pas de réponse à ma demande de téléchargement des données de dvf 2019. Y a-t-il une explication ?
Merci",2020-05-14 12:18:00,51,51
98,"Hello,

I would like to ask whether you have a more granular breakdown relative to the category ""Local industriel. commercial ou assimilé"".

Thanks in advance.",2020-05-13 16:59:22,52,52
99,"Bonjour,
J'essaie de télécharger le fichier des mutations immobilières de 2019.
l'adresse est celle-ci: https://static.data.gouv.fr/resources/demandes-de-valeurs-foncieres/20200416-115822/valeursfoncieres-2019.txt
La page s'affiche, des lignes sont visibles... mais le telechargement ne se termine pas... 
Après un moment la page redevient blanche, les tentatives de rafraichissement ne font rien...
merci d'avance pour votre aide
cordialement",2020-04-28 09:00:32,53,53
100,"Bonjour,
Un grand merci pour le travail fourni pour maintenir cette base de données a jour.
Comment interpréter un nombre de lot egal a zero? Lorsque la vente d'un appartement ne comporte que l'appartement sans cave ou dependence, le nombre de lot est soit de 1 soit de 0. Comment interpreter le nombre de lot egal a zero? Est ce a nettoyer et mettre a 1?
Cordialement,
Arty",2020-04-13 17:20:55,54,54
101,"Bonjour,
Je souhaiterai savoir si la mise à jour des données et la publication du premier semestre 2020 est maintenue pour le mois d'avril ?
Je vous remercie d'avance.
Bien cordialement",2020-04-09 11:22:47,55,55
102,Je n'ai malheureusement pas l'impression ! La deadline du 16 avril est dépassée.,2020-04-22 21:10:06,55,55
103,"Bonjour, 
La publication a bien eu lieu. Vous trouverez dans le fichier ""Valeurs foncières 2019"" des transactions allant jusqu'au 31/12/2019 (S2 2019).",2020-04-22 21:22:46,55,55
104,comment obtenir une DVF antérieurement à 2014,2020-02-18 08:17:08,56,56
105,DELETED,2020-03-07 19:59:39,56,56
106,DELETED,2020-03-07 20:07:33,56,56
107,"Bonjour,
Je souhaitais vérifier les ventes d'appartement dans un immeuble bien précis, mais je tombe toujours sur la zone cadastrale. Comment faire pour consulter les prix de vente d'appartement ? Merci d'avance pour votre aide et bonne journée",2020-02-11 10:25:41,57,57
108,"Bonjour Monsieur, 
Si une donnée relative à une vente est disponible (il y a parfois un délai de remontée des données ... ou des erreurs de traitement de notre part), la parcelle sur laquelle se situe le bien est coloriée en rose. Sinon en bleu. Vous pouvez cliquer sur les parcelles roses, un menu à droite se déplie avec les dates, surfaces, prix et natures de bien. ",2020-02-17 13:01:07,57,57
109,DELETED,2020-03-07 20:00:00,57,57
110,DELETED,2020-03-07 20:07:13,57,57
111,"Bonjour, 

Je souhaiterais savoir si il existe un fichier permettant de connaitre les proprietaires des differents etablissement proposés dans ce document ? ",2020-02-10 15:03:52,58,58
112,"Bonjour, ce fichier n'est pas à la disposition du public. En revanche, en vous pouvez demander cette information à la mairie dont dépend le bien qui vous intéresse. Cordialement",2020-02-10 15:11:51,58,58
113,DELETED,2020-03-07 20:00:21,58,58
114,DELETED,2020-03-07 20:06:56,58,58
115,"Bonjour et Bonne année 2020,

Pouvez-vous me dire pourquoi les DVF pour le Haut-Rhin n'existe pas ?

Merci de votre réponse.

Bien cordialement, Jean Martinez",2020-01-02 11:39:53,59,59
116,"Bonjour Monsieur, vous trouverez des informations sur le périmètre géographique dans le document : https://static.data.gouv.fr/resources/demandes-de-valeurs-foncieres/20191220-102114/notice-descriptive-du-fichier-dvf.pdf (lien sur cette page). Cordialement",2020-01-02 14:21:14,59,59
117,DELETED,2020-03-07 20:00:40,59,59
118,DELETED,2020-03-07 20:07:46,59,59
119,"Bonjour,
Je m'aperçois que la base 2018 est incomplète, 
est ce qu'il faut attendre la prochaine actualisation en avril pour avoir toutes les données 2018 ?
Merci de votre réponse",2019-11-19 16:32:33,60,41
120,DELETED,2020-03-07 20:00:58,60,41
121,DELETED,2020-03-07 20:08:16,60,41
122,"Bonjour
j'aurais besoin des DVF 2005-2010 sur mon département, à qui puis je m'adresser ?
merci par avance
",2019-11-19 09:10:04,61,60
123,DELETED,2020-03-07 20:01:19,61,60
124,DELETED,2020-03-07 20:06:43,61,60
125,"Bonjour,
Il manque les données de 2020. Pourriez-vous les partager s'il vous plait?
Cordialement",2020-10-01 12:03:21,61,60
126,"Bonjour, 

Tout d'abord merci beaucoup pour le travail de toute votre équipe sur la base. 

Nous avions pu télécharger le fichier txt 'Valeurs Foncières 2018' sans soucis en avril dernier. Néanmoins, aujourd'hui il m'est impossible de le télécharger. Quand j'appuie sur télécharger cela m'ouvre directement l'URL avec l'ensemble des lignes de texte qui se chargent à l'infini. 

Est-ce que quelqu'un d'autre a rencontré ce problème ? 
Auriez-vous la possibilité de me joindre par mail ou autre le fichier txt ? 

Merci par avance pour votre aide 

Cdt 
Sacha Joncheere ",2019-11-07 15:06:13,62,61
127,"Bonjour
Une fois l'onglet ouvert, un clic droit puis enregistrer fonctionne. Pas besoin d'attendre que la fin d'un téléchargement. Dans le doute, regardez le poids du fichier téléchargé vs celui affiché sur la page. Cordialement",2019-11-07 15:10:43,62,61
128,"Cela a fonctionné, merci beaucoup Marion ! ",2019-11-07 15:26:34,62,61
129,DELETED,2020-03-07 20:01:41,62,61
130,"Bonjour, je voudrais développer un aperçu de l'historique d'un bien (transaction: prix, date). Y a-t-il d'autres sources que les fichiers valeurs foncières? Merci bien!",2019-11-05 23:50:34,63,62
131,DELETED,2020-03-07 20:02:01,63,62
132,"Bonjour, 

Tout d'abord merci énormément pour le travail fourni afin de permettre une plus grande transparence des valeurs immobilières. 

Toutefois, j'ai une question concernant la dernière mise à jour du S1 2019. Je ne vois apparaître que 5 transactions immobilières dans tout le 11ème arrondissement de Paris ce qui me parait peu probable.

Pourriez-vous s'il vous plait m'éclairer sur le sujet ? 

Merci.",2019-11-04 17:22:24,64,63
133,"Bonjour, 
L'enregistrement puis la remontée des données dans certains services de publicité foncière est parfois plus lente qu'ailleurs. Cela explique ce chiffre anormalement bas. Malheureusement, en l'état actuel des choses, il n'y a rien à faire (à part attendre avril prochain, mais le problème pourrait être le même sur le S2 2019 à ce moment). Cordialement,",2019-11-07 15:12:13,64,63
134,Merci pour votre réponse.,2019-11-07 15:22:32,64,63
135,DELETED,2020-03-07 20:02:21,64,63
136,"Bonjour,
Merci la disponibilité de la base DVF.
Après récupération sur le Rhône, je remarque que les fichiers par année 2015 et 2016 contiennent moins de lignes que la livraison d'avril 2019..hors on devrait s'attendre à en avoir autant ou plus non ?
d'avance merci à vous

Cdt,",2019-11-04 15:31:20,65,64
137,"erratum : ""Merci pour la disponibilité..."" ;)",2019-11-04 16:42:49,65,64
138,DELETED,2020-03-07 20:02:50,65,64
139,"Bonjour,

Tout d'abord félicitations aux équipes pour la création de cette application. Comme de nombreuses personnes j'attends avec impatience la mise à jour de S1 2019, ça ne saurait tarder ;)

Les transactions de fin d'année dernière en VEFA ne semblent pas contenir de détail (surface, nombre de pièces). Cela sera-t-il enrichi avec la mise à jour de cette fin de mois ou cela ne risque d'arriver bien après (livraison du bien, 1ère taxe foncière, ...)?

Aussi, côté amélioration, pourriez-vous fournir plus d'informations (référence cadastrale, section, lot, surface Carrez vs Surface réelle, surface du terrain, ...)? Cela pourrait typiquement être affiché au passage de souris sur l'acte associé.

Cordialement,",2019-10-29 14:50:40,66,65
140,"Bonjour Monsieur, 
Merci pour votre commentaire positif sur l'application ! 
A priori, il n'y aura pas de modification des données déjà présentes (sauf erreur qui aurait été signalée à la DGFIP et traitée). Une vente en VEFA sans aucune information supplémentaire restera dans son état actuel.
Concernant vos suggestions d'amélioration : sur ordinateur il y a un menu à gauche (plié sur version mobile), si vous cliquez sur une parcelle bleue, le champ ""Parcelle cadastrale"" se remplira avec la valeur de la parcelle. Nous avons fait le choix de ne pas indiquer la surface carrez car dans la majorité des cas, elle est très proche de la surface réelle, et lorsque ce n'est pas le cas, ça peut être logique (carrez < réelle) ou pas vraiment logique (le contraire). Pour la surface de terrain, c'est déjà affiché (menu de droite). 
Les améliorations attendues de l'application concerneront sans doute plutot la création de liens profonds (pour envoyer une url qui permette de descendre rapidement sur une transaction particulière) ou encore un module de localisation à l'adresse. Nous avons encore besoin de comprendre pourquoi certaines transactions ne peuvent pas être affichées (des histoires de jointures avec le plan cadastral). A bientôt sur app.dvf.etalab.gouv.fr",2019-10-29 15:03:26,66,65
141,"Merci pour ce retour express, quelle efficacité.
Il me semblait avoir lu une information sur les mises à jour de données de vefa.
Je viens de retrouver une documentation de dvf/Groupe national, ""FICHE 4 : Qualité et exhaustivité des données DVF – 01/12/2017"",section 4.1 ""Comment est construite la base de données DVF ?"" il est indiqué ""Les informations remontées via la BNDP correspondent à l’état du bien tel qu’il figure dans la base de données du cadastre le jour de la transaction, à l’exception des VEFA qui peuvent être actualisées postérieurement pour faire apparaître le local qui sera construit.""
Il reste de l'espoir,à suivre donc.",2019-10-29 19:22:17,66,65
142,"PS: réponse partie trop vite, merci pour les détails concernant les améliorations!",2019-10-29 19:23:37,66,65
143,DELETED,2020-03-07 20:03:10,66,65
144,"Bonjour,
suite à des analyses poussées sur les fichiers DVF de 2014 à 2018, en filtrant sur les lignes dont le type de local est ""commercial"" (ID 4), je me suis rendu compte que de nombreuses lignes on pour valeur foncière 0€, 15 centimes etc. et ce pour des lignes dont la ""Nature mutation"" est ""vente"".
En poussant un peu plus loin les analyses, je me suis également rendu compte que, même sur des lignes ou la valeur foncière est assez largement supérieure à 0, la ""surface bati"" est énorme ce qui donne des prix au mètre carré dans une plage de 1 à 10€. C'est également vrai en ne filtrant que sur Paris et je doute fort que ces prix existent.
En faisant l'étude des prix au mètre carré,  j'ai également de nombreuses mutations dont le prix au m2 est le même à l&a virgule près ce, statistiquement parlant, est assez troublant.

Du coup, pour ces mutation de locaux commerciaux :
- est-ce que le fichier comporte des données incomplètes et projetées par le cadastre?
- est-ce que le ""droit au bail"" est aussi listé ce qui pourrait expliquer les très faibles valeurs au m2?

Ceci constat n'évidemment pas le même sur les locaux de type 2 ou les données sont cohérentes par rapport aux prix du marché.

Merci beaucoup pour aide.",2019-09-30 15:37:52,67,66
145,"Bonjour,

avez-vous pu prendre en compte ma question?
A disposition si besoin de plus de détails sur le constat exposé ci-dessus.

Merci beaucoup,

Pierre",2019-11-06 14:57:19,67,66
146,DELETED,2020-03-07 20:03:35,67,66
147,"Bonjour.
Merci pour ces infos, très utiles.
Mais à quoi correspondent les surfaces: utiles ou habitables? Vous mentionnez la surface réelle mais je ne connais pas cette définition. Merci beaucoup ",2019-09-29 17:39:11,68,67
148,"La documentation donne normalement la definition. Ce n'est pas la carrez, plutôt de mur à mur.",2019-09-29 17:50:55,68,67
149,DELETED,2020-03-07 20:03:54,68,67
150,"Bonjour,

Dans les données de 2014, je vois une maison de 100 m2 vendue 295250000,00 Euros dans le 95, c'est certainement une erreur, à qui le signaler ?

Cordialement,",2019-09-27 17:59:50,69,68
151,"Bonjour, il y a ponctuellement des erreurs liées au caractère manuel d'une partie du processus. La dgfip en a conscience mais à priori ne corrigera pas les erreurs. Nous comptons sur les utilisateurs de ces données pour faire preuve d'esprit critique.",2019-09-29 17:50:19,69,68
152,DELETED,2020-03-07 20:04:11,69,68
153,"Bonjour,
A quelle date pourrons-nous consulter les transactions réalisées en 2019 sur DVF ?
Merci par avance,
Bien cordialement.",2019-09-19 13:53:17,70,69
154,"Bonjour : 
en octobre : ajout des données du S1 de l'année en cours
en avril : ajout des données du S2 de l'année n-1 (et retrait des données de l'année n-6)",2019-09-19 13:58:01,70,69
155,"Bonjour,
Savez-vous quel jour se fera l'ajout des données?
Merci d'avance ",2019-10-16 16:19:23,70,69
156,"Rien de plus précis que ""en octobre"".",2019-10-16 16:21:15,70,69
157,"Bonjour Marion, nous sommes le 25 octobre aujourd'hui et pas de nouvelles sur S1. Cela veut-il dire que par ""octobre"" vous entendez le dernier jour d'octobre ?  Merci d'avance. Adrien.",2019-10-25 10:57:53,70,69
158,"Octobre veut surtout dire que ""tout jour d'octobre"" satisfait l'annonce initiale :D. ",2019-10-25 11:07:22,70,69
159,Haha - nous avons hâte. Merci pour votre réponse.,2019-10-25 11:11:52,70,69
